Image,La2_length,La2_mm,La3_length,La3_mm,La4_length,La4_mm,Ra2_length,Ra2_mm,Ra3_length,Ra3_mm,Ra4_length,Ra4_mm,Body_length,Body_mm
img (457).JPG,95.42323454,0.189138923,102.2473372,0.202665015,100.5719637,0.199344248,98.47894289,0.195195659,104.3569564,0.206846503,104.6943135,0.20751518,2020.586542,4.005015801
,,,,,,,,,,,,,,
img (459).JPG,106.9687065,0.212023267,118.6983263,0.235272612,122.5564614,0.242919842,107.8585102,0.213786952,121.0106392,0.23985586,115.1569826,0.228253294,2314.166727,4.586922716
,,,,,,,,,,,,,,
img (461).JPG,87.58288168,0.173598516,92.26843652,0.18288578,94.29216169,0.186897017,105.0653534,0.20825062,99.38991971,0.197001312,1295.913225,2.568636798,,
,,,,,,,,,,,,,,
img (463).JPG,103.4557605,0.205060237,115.8901478,0.229706505,114.2527522,0.226461014,105.4993271,0.209110802,122.6749702,0.243154739,111.610303,0.221223401,2255.461111,4.470561989
,,,,,,,,,,,,,,
img (464).JPG,124.2252879,0.246227633,111.0264295,0.220066102,111.8977669,0.221793185,116.1690004,0.230259221,116.1963007,0.230313333,110.3671379,0.218759317,2361.614775,4.680969755
,,,,,,,,,,,,,,
img (466).JPG,107.8305746,0.21373158,106.7825333,0.211654252,100.3153615,0.198835635,114.0594078,0.226077785,106.0066251,0.21011632,102.9860266,0.204129175,2222.354014,4.404940228
,,,,,,,,,,,,,,
img (468).JPG,95.51465877,0.189320135,105.9445416,0.209993264,99.78487099,0.197784147,92.22541412,0.182800505,106.3330274,0.210763284,100.6289618,0.199457224,2295.707882,4.550335336
,,,,,,,,,,,,,,
img (470).JPG,85.814457,0.170093312,107.254217,0.212589179,110.0843896,0.21819888,109.5642319,0.217167872,113.1396757,0.224254779,103.5943358,0.205334908,2248.255889,4.456280478
,,,,,,,,,,,,,,
img (473).JPG,102.7559096,0.203673059,99.81499083,0.197843847,91.53105089,0.181424204,100.3956481,0.198994771,,,,,1924.03282,3.813636132
,,,,,,,,,,,,,,
img (475).JPG,113.6782438,0.225322278,107.1284862,0.212339967,113.7452841,0.225455159,99.5287737,0.197276535,114.4839036,0.226919181,92.19773605,0.182745644,2301.607339,4.562028683
,,,,,,,,,,,,,,
img (477).JPG,98.45195281,0.195142162,117.6218273,0.233138877,104.7659652,0.207657201,101.5110229,0.201205562,116.5699296,0.231053905,105.3602604,0.208835157,2220.310428,4.400889625
,,,,,,,,,,,,,,
img (479).JPG,89.54966474,0.177496888,106.5739007,0.21124072,112.7966304,0.223574827,118.1908352,0.234266711,117.5742183,0.233044511,104.4484351,0.207027823,,
,,,,,,,,,,,,,,
img (480).JPG,,,,,,,,,,,,,2125.442311,4.212851003
,,,,,,,,,,,,,,
img (482).JPG,89.97355194,0.178337077,98.73723197,0.195707616,94.6777604,0.187661314,85.76168962,0.169988721,105.0735245,0.208266816,99.97433715,0.198159689,2115.036687,4.192225957
,,,,,,,,,,,,,,
img (484).JPG,98.62126244,0.195477752,100.0416639,0.198293137,103.3868713,0.204923691,100.0952527,0.198399356,88.83605134,0.17608243,102.1124544,0.202397663,2193.011386,4.346780042
,,,,,,,,,,,,,,
img (486).JPG,98.25329832,0.194748408,96.14299594,0.190565566,94.02056265,0.186358679,92.66732508,0.183676419,94.06034123,0.186437524,90.52017097,0.179420533,2160.634183,4.282605008
,,,,,,,,,,,,,,
img (489).JPG,104.7294613,0.207584847,104.3908984,0.206913779,102.2809793,0.202731697,105.4725558,0.209057738,112.6719865,0.22332777,105.0404497,0.208201258,2319.494939,4.597483795
,,,,,,,,,,,,,,
img (491).JPG,104.6285447,0.207384819,113.9236772,0.225808753,110.1807261,0.218389829,95.04836004,0.188395882,123.4801932,0.244750776,101.9958225,0.202166486,2303.276858,4.565337847
,,,,,,,,,,,,,,
img (493).JPG,104.1240901,0.206384937,106.2841968,0.210666497,109.0139616,0.216077178,100.6356689,0.199470518,105.1900316,0.208497746,96.54688598,0.191366119,2304.023067,4.566816912
,,,,,,,,,,,,,,
img (495).JPG,102.6306229,0.203424727,100.6867503,0.199571767,94.15273055,0.18662065,97.04165988,0.192346813,104.2010949,0.206537569,96.61856721,0.191508198,1973.200983,3.911092621
,,,,,,,,,,,,,,
img (497).JPG,90.76756511,0.179910895,84.79076593,0.168064248,88.18220064,0.174786429,87.09443471,0.172630363,102.3595213,0.202887375,96.91214299,0.192090097,2069.448166,4.101864697
,,,,,,,,,,,,,,
img (500).JPG,93.01159831,0.184358805,89.50095148,0.177400333,90.87658413,0.180126982,103.7067184,0.205557662,101.1554517,0.200500782,1635.755549,3.242240154,,
,,,,,,,,,,,,,,
img (502).JPG,112.0824715,0.222159289,116.3126148,0.230543879,105.0543016,0.208228714,110.5877705,0.219196634,110.9940378,0.220001899,110.201097,0.218430206,2427.601606,4.811762618
,,,,,,,,,,,,,,
img (504).JPG,111.0771399,0.220166616,112.3741753,0.222737477,109.2233698,0.216492248,113.853305,0.225669268,113.8235507,0.225610292,91.44102458,0.181245762,2248.120047,4.456011225
,,,,,,,,,,,,,,
img (506).JPG,113.334905,0.224641744,122.6900909,0.24318471,119.1711802,0.236209858,108.1147186,0.214294784,123.3356826,0.244464341,111.8126712,0.221624516,2392.447086,4.742082649
,,,,,,,,,,,,,,
img (508).JPG,101.3087458,0.200804628,128.3734972,0.254449821,115.8415348,0.229610149,105.9533277,0.210010679,129.9137016,0.257502669,118.6901753,0.235256455,2393.448701,4.744067957
,,,,,,,,,,,,,,
img (510).JPG,104.8721435,0.207867658,93.33540779,0.18500063,90.58070811,0.179540524,95.61355757,0.189516163,102.1608354,0.202493559,95.33874028,0.188971446,1850.121824,3.667136738
,,,,,,,,,,,,,,
img (512).JPG,106.5028893,0.211099968,92.19450082,0.182739232,82.16198063,0.162853718,92.99636755,0.184328616,100.1863522,0.198579925,102.696204,0.203554716,2237.929685,4.435812851
,,,,,,,,,,,,,,
img (514).JPG,112.5577828,0.223101406,87.20243125,0.172844423,93.23588541,0.184803366,99.00427206,0.196236917,106.6711586,0.211433496,101.2798513,0.200747356,2149.745233,4.26102196
,,,,,,,,,,,,,,
img (516).JPG,100.828936,0.199853594,114.8218419,0.22758901,106.9954518,0.212076279,94.56677828,0.187441336,115.985503,0.229895509,95.55288924,0.189395912,2365.521564,4.688713422
,,,,,,,,,,,,,,
img (519).JPG,112.2410452,0.222473599,121.8215261,0.241463123,112.5834906,0.223152362,114.7407515,0.227428281,124.0461393,0.245872541,111.7658704,0.221531752,2407.056369,4.77103979
,,,,,,,,,,,,,,
img (522).JPG,100.8174147,0.199830757,118.9872878,0.235845364,117.4079544,0.232714958,114.5849206,0.227119407,126.2501145,0.250241053,110.5223556,0.219066975,2506.236468,4.967625215
,,,,,,,,,,,,,,
img (524).JPG,109.8016231,0.217638407,116.5370397,0.230988713,107.5856677,0.213246149,100.4443225,0.199091249,120.4670047,0.238778319,100.6727374,0.199543992,2284.530953,4.528181484
,,,,,,,,,,,,,,
img (526).JPG,102.979666,0.204116568,92.02235138,0.182398013,93.05882547,0.184452415,92.47488631,0.183294986,102.0746928,0.202322815,88.17340381,0.174768993,2048.410851,4.060166519
,,,,,,,,,,,,,,
img (528).JPG,96.16015484,0.190599577,105.0700348,0.208259899,108.4385235,0.214936599,96.70867428,0.1916868,112.3288922,0.222647721,101.7790898,0.201736899,2135.132054,4.232057097
,,,,,,,,,,,,,,
img (530).JPG,99.76122686,0.197737282,116.1940848,0.230308941,115.0635065,0.228068015,103.4039222,0.204957488,129.2153592,0.256118481,2243.4396,4.446734085,,
,,,,,,,,,,,,,,
img (532).JPG,113.847417,0.225657597,109.1817742,0.216409801,112.9050164,0.22378966,87.97985509,0.174385359,121.3199843,0.240469014,99.19914166,0.196623169,2328.927919,4.616180956
,,,,,,,,,,,,,,
img (534).JPG,107.922585,0.213913955,122.0784119,0.241972298,106.7131165,0.211516661,108.9574438,0.215965154,121.3671137,0.24056243,110.7440159,0.219506329,2309.227822,4.577133284
,,,,,,,,,,,,,,
img (536).JPG,109.8446652,0.217723721,115.7121372,0.229353669,110.2555202,0.218538079,95.51155706,0.189313987,119.3463955,0.236557153,107.3810725,0.21284062,2328.710714,4.615750433
,,,,,,,,,,,,,,
img (538).JPG,101.2616083,0.200711196,105.45837,0.209029621,106.1377642,0.210376252,100.9944805,0.20018172,105.1970512,0.208511659,87.6931574,0.173817094,2020.186986,4.004223839
,,,,,,,,,,,,,,
img (541).JPG,106.5041885,0.211102543,110.259492,0.218545951,116.4003965,0.230717872,126.4507402,0.250638714,110.5311567,0.219084419,105.8152569,0.209737008,,
,,,,,,,,,,,,,,
img (542).JPG,,,,,,,,,,,,,2136.042951,4.233862591
,,,,,,,,,,,,,,
img (544).JPG,101.6763887,0.201533334,109.7344261,0.217505215,104.8437011,0.207811282,99.61421299,0.197445885,110.3410933,0.218707694,100.1472888,0.198502497,2361.862431,4.681460635
,,,,,,,,,,,,,,
img (550).JPG,105.5462375,0.209203783,113.5776552,0.225122901,107.8869313,0.213843286,106.0532404,0.210208716,120.6572745,0.239155453,111.6150098,0.22123273,2364.5594,4.686806314
,,,,,,,,,,,,,,
img (552).JPG,93.13912383,0.184611574,103.4199496,0.204989256,109.9424853,0.21791761,103.4442036,0.20503733,107.3020173,0.212683924,93.78895978,0.185899618,2541.179161,5.036885322
,,,,,,,,,,,,,,
img (554).JPG,108.4962854,0.21505109,115.0827591,0.228106176,104.1573027,0.206450768,103.3088338,0.204769013,116.8203059,0.231550177,98.84475049,0.195920729,2208.914863,4.378302411
,,,,,,,,,,,,,,
img (556).JPG,97.32851216,0.192915384,84.27657187,0.167045061,95.487582,0.189266466,86.23399392,0.170924878,95.31400713,0.188922423,92.12808064,0.18260758,1884.625525,3.735526714
,,,,,,,,,,,,,,
img (558).JPG,101.9354749,0.202046871,105.8766745,0.209858744,105.7229577,0.209554061,100.7253421,0.19964826,119.361702,0.236587492,100.8482969,0.199891969,2155.077351,4.271590781
,,,,,,,,,,,,,,
img (560).JPG,111.4185195,0.220843266,936.0092128,1.855269057,106.458191,0.211011371,,,,,,,1991.832667,3.948022585
,,,,,,,,,,,,,,
img (563).JPG,138.1111654,0.273750908,164.0155701,0.325096172,160.9174264,0.318955324,137.7511998,0.273037418,170.3844863,0.337720036,168.3180925,0.333624225,,
,,,,,,,,,,,,,,
img (566).JPG,,,,,,,,,,,,,2072.577734,4.108067831
,,,,,,,,,,,,,,
img (569).JPG,96.29946862,0.190875711,99.72097381,0.197657496,101.0588526,0.200309313,86.65887395,0.171767035,113.8087567,0.225580969,104.4962934,0.207122683,2057.899513,4.078974049
,,,,,,,,,,,,,,
img (570).JPG,100.5714334,0.199343196,122.5531737,0.242913326,116.1942787,0.230309325,106.0770886,0.210255986,126.3175007,0.250374619,113.9927425,0.225945648,2340.921522,4.639953543
,,,,,,,,,,,,,,
img (572).JPG,101.7379843,0.201655423,116.0220889,0.229968026,105.1216966,0.208362298,109.6181063,0.217274657,117.9105645,0.233711184,111.8505929,0.221699681,2383.741075,4.724826416
,,,,,,,,,,,,,,
img (574).JPG,97.71294808,0.193677377,107.552587,0.21318058,100.6676481,0.199533904,97.63767359,0.193528175,107.601589,0.213277707,97.64092973,0.193534629,2132.378712,4.226599681
,,,,,,,,,,,,,,
img (576).JPG,96.86548597,0.191997617,110.9872415,0.219988427,101.5367142,0.201256485,98.11229936,0.194468933,115.6126445,0.229156465,99.69814285,0.197612242,2192.239747,4.345250573
,,,,,,,,,,,,,,
img (578).JPG,100.4223895,0.199047776,105.508133,0.209128256,102.9247081,0.204007635,103.1815648,0.204516752,108.1246603,0.214314489,193.3209487,0.383182526,2310.294917,4.579248379
,,,,,,,,,,,,,,
img (580).JPG,97.73052562,0.193712217,113.8440455,0.225650915,92.93240162,0.184201829,107.1556335,0.212393776,106.0747171,0.210251286,91.11204834,0.180593697,2077.355763,4.117538389
,,,,,,,,,,,,,,
img (583).JPG,103.1881668,0.204529838,97.69590728,0.1936436,93.38277471,0.185094516,105.3803742,0.208875025,109.4730686,0.216987177,101.3743556,0.200934673,2135.972906,4.233723755
,,,,,,,,,,,,,,
img (585).JPG,89.80309216,0.177999207,119.6401635,0.237139432,102.9289422,0.204016028,101.3597236,0.200905671,109.2255629,0.216496595,99.08118655,0.19638937,2154.09563,4.269644906
,,,,,,,,,,,,,,
img (587).JPG,101.9391998,0.202054254,106.3051946,0.210708116,93.65133675,0.185626834,99.06728818,0.196361822,104.2980079,0.20672966,93.23538861,0.184802381,2050.23933,4.063790756
,,,,,,,,,,,,,,
img (590).JPG,114.135453,0.226228515,106.0766091,0.210255036,102.7277334,0.203617211,106.8393073,0.211766784,118.1353612,0.234156755,108.6074794,0.215271488,2501.00305,4.957252029
,,,,,,,,,,,,,,
img (592).JPG,91.81775962,0.181992491,93.76836955,0.185858806,91.88617586,0.182128099,94.90225815,0.188106293,99.8545908,0.197922339,91.9023168,0.182160092,2197.336492,4.355352858
,,,,,,,,,,,,,,
img (594).JPG,86.10242492,0.170664094,104.401587,0.206934965,82.14358353,0.162817253,107.3558256,0.212790578,110.7253029,0.219469238,92.32193929,0.182991828,2186.645417,4.33416202
,,,,,,,,,,,,,,
img (596).JPG,102.880248,0.203919511,120.285742,0.238419037,104.6287467,0.20738522,104.7779204,0.207680898,124.6312467,0.247032286,106.8328283,0.211753942,2397.058182,4.751222328
,,,,,,,,,,,,,,
img (599).JPG,108.5499167,0.215157392,113.4599364,0.22488957,100.1528217,0.198513464,111.4483363,0.220902366,113.8691941,0.225700762,105.6981332,0.209504857,2353.269853,4.664429239
,,,,,,,,,,,,,,
img (601).JPG,99.10569561,0.196437949,105.5405826,0.209192575,85.04067101,0.168559586,103.4621665,0.205072935,99.03663841,0.196301071,98.50784436,0.195252945,2061.558657,4.086226857
,,,,,,,,,,,,,,
img (603).JPG,85.77840704,0.170021857,76.62357596,0.151876015,91.69972101,0.181758526,90.2826052,0.178949653,89.41306872,0.17722614,80.36170083,0.159285373,1933.543764,3.832487829
,,,,,,,,,,,,,,
img (605).JPG,91.88564045,0.182127038,103.8449052,0.205831563,100.6193127,0.199438098,77.38579581,0.153386815,97.91622195,0.194080287,86.32273714,0.171100776,2151.818925,4.265132236
,,,,,,,,,,,,,,
img (607).JPG,101.9045467,0.201985568,102.6719458,0.203506634,108.1924698,0.214448895,102.5904582,0.203345117,85.24826646,0.168971062,86.27001266,0.170996271,2309.28806,4.577252683
,,,,,,,,,,,,,,
img (609).JPG,100.4809847,0.199163918,105.251836,0.208620248,101.5365369,0.201256133,92.91117694,0.18415976,114.0494309,0.22605801,100.2096403,0.198626084,2351.257428,4.660440401
,,,,,,,,,,,,,,
img (611).JPG,114.6196105,0.227188166,105.9828571,0.210069209,104.3865762,0.206905212,101.2255419,0.200639708,104.0369255,0.206212168,105.4392325,0.208991688,2250.989345,4.461698476
,,,,,,,,,,,,,,
img (613).JPG,116.2577682,0.230435168,113.7112863,0.225387772,115.6907946,0.229311366,90.07030662,0.178528855,117.6930775,0.233280102,102.3184112,0.202805891,2279.296212,4.517805674
,,,,,,,,,,,,,,
img (615).JPG,98.27206909,0.194785614,113.1665821,0.224308111,98.59386753,0.195423452,94.86616396,0.18803475,112.4255669,0.22283934,102.2348827,0.202640329,2201.545255,4.363695071
,,,,,,,,,,,,,,
img (617).JPG,95.66994904,0.189627937,109.2750244,0.216594632,,,108.3552825,0.214771607,95.63916393,0.189566918,105.3785444,0.208871398,2218.868388,4.39803135
,,,,,,,,,,,,,,
img (619).JPG,94.62164247,0.187550083,100.1799301,0.198567196,102.7254658,0.203612716,105.6649239,0.209439032,104.9362232,0.20799467,90.8345677,0.180043701,2193.36314,4.347477254
,,,,,,,,,,,,,,
img (621).JPG,99.18719321,0.196599486,95.92032678,0.190124212,92.72165215,0.183784101,91.17599258,0.180720441,90.85241685,0.18007908,73.79519814,0.146269872,2116.963232,4.196044574
,,,,,,,,,,,,,,
img (623).JPG,110.3975524,0.218819601,119.3699053,0.236603752,98.55366042,0.195343757,110.7203776,0.219459475,118.0738777,0.234034888,100.862403,0.199919929,2389.185453,4.735617749
,,,,,,,,,,,,,,
img (625).JPG,95.24919218,0.188793953,102.531218,0.203227696,110.1074255,0.218244539,93.8897117,0.186099319,108.5931721,0.215243129,100.2423542,0.198690927,2157.834695,4.277056128
,,,,,,,,,,,,,,
img (627).JPG,105.1666079,0.208451317,117.1354996,0.232174924,105.0332916,0.20818707,107.2305141,0.212542197,121.352312,0.240533091,106.4505021,0.210996131,2383.740942,4.724826153
,,,,,,,,,,,,,,
img (629).JPG,103.5069779,0.205161755,98.34671143,0.194933563,97.00488291,0.192273917,94.85162678,0.188005936,99.61748794,0.197452376,90.89862548,0.18017067,2257.433168,4.474470813
,,,,,,,,,,,,,,
img (632).JPG,106.0793265,0.210260422,126.9439763,0.25161636,118.3830614,0.234647723,109.836836,0.217708202,141.0421633,0.279560455,136.1051404,0.269774754,2191.769685,4.344318859
,,,,,,,,,,,,,,
img (636).JPG,128.0341326,0.253777165,170.6815322,0.338308813,173.6132549,0.344119796,116.9969663,0.231900336,167.7756788,0.332549104,156.2577537,0.309719361,,
,,,,,,,,,,,,,,
img (637).JPG,122.7332636,0.243270283,170.875001,0.338692288,170.0350137,0.337027345,117.9239734,0.233737762,164.5527749,0.326160969,160.6840339,0.318492716,2700.639899,5.352953334
,,,,,,,,,,,,,,
img (640).JPG,130.625643,0.258913812,164.5478693,0.326151245,168.2436001,0.333476574,122.9335516,0.243667275,174.6951597,0.346264246,162.6403,0.322370242,2752.188009,5.455127131
,,,,,,,,,,,,,,
img (642).JPG,94.79068746,0.187885148,122.2949451,0.24240149,126.6351456,0.251004225,85.11797306,0.168712807,127.5073907,0.252733107,112.5322481,0.223050794,2014.449196,3.992850934
,,,,,,,,,,,,,,
img (644).JPG,112.2009925,0.22239421,128.3864908,0.254475576,136.5725688,0.270701247,107.8444072,0.213758998,126.8239192,0.251378394,131.2986463,0.260247776,2258.175766,4.47594272
,,,,,,,,,,,,,,
img (647).JPG,101.9742373,0.202123702,128.9800079,0.25565199,133.4197788,0.264452084,105.8366037,0.20977932,119.6555014,0.237169833,121.3718905,0.240571898,2283.636338,4.526408262
,,,,,,,,,,,,,,
img (649).JPG,129.6240852,0.256928619,153.8903732,0.305026963,149.2540404,0.295837262,123.3618892,0.244516285,156.416137,0.310033293,156.3957805,0.309992945,2671.039678,5.294282573
,,,,,,,,,,,,,,
img (652).JPG,126.5452716,0.250826085,146.7189379,0.290812421,156.9925344,0.311175774,121.3550916,0.240538601,150.311772,0.297933798,151.916632,0.3011148,2669.881675,5.291987289
,,,,,,,,,,,,,,
img (654).JPG,111.2080622,0.220426117,150.5566107,0.298419094,139.6279811,0.276757396,105.9292572,0.209962969,154.1141225,0.305470458,150.7669966,0.298836101,2510.780443,4.976631854
,,,,,,,,,,,,,,
img (656).JPG,99.43891486,0.197098425,131.6744034,0.260992566,152.0666633,0.301412177,109.0318674,0.21611267,141.8857345,0.281232502,146.2739175,0.289930344,2464.004011,4.883916029
,,,,,,,,,,,,,,
img (658).JPG,112.3916178,0.22277205,127.4664312,0.252651921,144.5037223,0.28642163,112.1480559,0.222289284,148.1725834,0.2936937,135.8262701,0.269222004,2343.28904,4.644646214
,,,,,,,,,,,,,,
img (660).JPG,118.5382046,0.234955233,135.5996419,0.268772803,149.57637,0.296476153,116.2514493,0.230422643,136.0572128,0.269679757,162.8405905,0.322767238,2595.972582,5.145491665
,,,,,,,,,,,,,,
img (662).JPG,116.4208961,0.230758504,155.6900001,0.308594013,141.5300159,0.28052743,98.13199967,0.194507981,155.3230085,0.307866597,144.1475196,0.285715599,2578.954867,5.111760757
,,,,,,,,,,,,,,
img (664).JPG,113.4576433,0.224885025,145.5702738,0.288535648,141.8479778,0.281157664,104.3202609,0.206773768,144.9341777,0.287274838,151.5955295,0.30047834,2655.656796,5.263792078
,,,,,,,,,,,,,,
img (666).JPG,111.34347,0.22069451,136.0614556,0.269688166,129.170318,0.256029204,99.45500047,0.197130309,152.0632012,0.301405315,134.0393035,0.265680048,2405.921347,4.768790058
,,,,,,,,,,,,,,
img (668).JPG,94.40848536,0.187127583,129.5715729,0.256824534,138.2345287,0.273995427,94.86424663,0.18803095,120.4194852,0.23868413,119.0241203,0.23591837,2142.183194,4.2460332
,,,,,,,,,,,,,,
img (671).JPG,89.433104,0.177265852,113.4780925,0.224925557,101.2629377,0.200713831,90.33923382,0.179061897,131.5581606,0.26076216,131.5040176,0.260654843,2173.159102,4.30743072
,,,,,,,,,,,,,,
img (673).JPG,110.8610187,0.219738241,153.5852691,0.304422214,164.4903254,0.326037187,106.8518476,0.21179164,133.8895357,0.265383192,137.1900956,0.27192525,2504.394054,4.963973356
,,,,,,,,,,,,,,
img (678).JPG,116.1508092,0.230223164,147.803105,0.292961355,145.7167504,0.28882598,123.532688,0.244854827,150.1458487,0.29760492,149.8995419,0.297116714,2705.437285,5.36246226
,,,,,,,,,,,,,,
img (680).JPG,113.6231106,0.225212998,128.8364301,0.255367403,134.7534025,0.267095467,110.5013893,0.219025417,133.7405619,0.26508791,146.2052282,0.289794194,2420.611842,4.797908168
,,,,,,,,,,,,,,
img (682).JPG,114.4045516,0.226761897,151.4214462,0.300133289,150.4443221,0.298196526,120.3304451,0.238507643,156.1747654,0.309554869,150.0362099,0.297387604,2412.418202,4.78166751
,,,,,,,,,,,,,,
img (685).JPG,110.897169,0.219809894,162.8594607,0.322804641,1265.867294,2.50908259,147.7748444,0.292905339,1867.114656,3.700818324,2628.841381,5.210641094,,
,,,,,,,,,,,,,,
img (688).JPG,118.1018619,0.234090356,132.996559,0.263613218,142.9906515,0.283422564,109.9255193,0.217883982,154.9300497,0.307087712,159.7989986,0.316738482,,
,,,,,,,,,,,,,,
img (689).JPG,,,,,,,,,,,,,2371.100974,4.699772403
,,,,,,,,,,,,,,
img (691).JPG,93.35990671,0.185049189,128.0516062,0.2538118,136.010917,0.269587994,93.35178,0.185033081,122.9999314,0.243798847,107.3940643,0.212866371,2100.268825,4.162954496
,,,,,,,,,,,,,,
img (693).JPG,106.1421654,0.210384975,160.7614012,0.318646066,156.4992238,0.31019798,111.2084878,0.220426961,163.5247412,0.324123297,160.4420846,0.318013147,2494.932233,4.945219028
,,,,,,,,,,,,,,
img (695).JPG,99.05480475,0.196337078,134.8740957,0.267334694,124.1459966,0.246070469,101.8175689,0.201813169,144.8168324,0.287042247,147.833555,0.29302171,2300.161578,4.559163032
,,,,,,,,,,,,,,
img (697).JPG,117.636329,0.233167621,158.5523375,0.314267468,159.7791824,0.316699204,117.8762715,0.233643212,154.4531989,0.306142543,162.2710609,0.321638371,2476.553571,4.90879058
,,,,,,,,,,,,,,
img (699).JPG,100.6800136,0.199558414,149.9696153,0.297255607,161.9745779,0.32105071,111.5584387,0.221120601,155.3592438,0.30793842,149.3621474,0.296051541,2344.088838,4.646231499
,,,,,,,,,,,,,,
img (701).JPG,103.4770004,0.205102337,135.4228241,0.268422331,141.1926869,0.279858809,104.9072383,0.207937219,144.0351942,0.285492958,138.1191356,0.273766705,2215.702436,4.391756099
,,,,,,,,,,,,,,
img (703).JPG,114.2724535,0.226500064,136.4061639,0.270371415,157.0589478,0.311307412,107.5616972,0.213198637,149.4045009,0.296135491,157.8335327,0.312842721,2374.14815,4.705812228
,,,,,,,,,,,,,,
img (705).JPG,100.0165711,0.198243401,130.9939465,0.259643829,117.0372502,0.231980183,100.8110076,0.199818058,132.1968881,0.262028186,141.0651094,0.279605936,2153.964031,4.269384063
,,,,,,,,,,,,,,
img (707).JPG,106.0842812,0.210270243,148.6564764,0.294652827,141.0576561,0.279591163,120.6069231,0.239055652,145.4285754,0.288254787,150.7583174,0.298818898,2478.210183,4.912074161
,,,,,,,,,,,,,,
img (709).JPG,91.19945644,0.180766949,139.3822211,0.276270274,137.2243034,0.271993053,87.04269365,0.172527806,150.9831267,0.299264494,123.2170311,0.244229161,2411.9758,4.780790622
,,,,,,,,,,,,,,
img (712).JPG,105.4218351,0.208957205,,,,,113.2224121,0.224418771,153.8208922,0.304889244,147.0610166,0.291490457,2555.824549,5.065914025
,,,,,,,,,,,,,,
img (714).JPG,91.61167565,0.181584011,119.058371,0.235986258,127.2344272,0.252192064,94.88533563,0.18807275,117.449589,0.232797482,121.6274204,0.241078385,2110.152203,4.182544396
,,,,,,,,,,,,,,
img (716).JPG,119.9948427,0.237842444,148.9319481,0.295198841,144.0643955,0.285550838,105.2581271,0.208632718,140.6056629,0.278695265,147.0428268,0.291454403,2540.694244,5.035924165
,,,,,,,,,,,,,,
img (719).JPG,104.2895602,0.206712916,129.897622,0.257470798,127.5071419,0.252732614,107.5360926,0.213147886,138.3406486,0.274205768,131.8903203,0.261420536,2221.535222,4.403317296
,,,,,,,,,,,,,,
img (721).JPG,106.0148929,0.210132708,156.4240131,0.310048905,148.4473309,0.294238279,111.5528128,0.22110945,154.0482033,0.305339799,155.9939839,0.309196542,2570.741607,5.095481211
,,,,,,,,,,,,,,
img (723).JPG,99.37197817,0.19696575,140.2894794,0.278068556,142.6194217,0.282686747,109.4207783,0.216883532,126.4671361,0.250671212,132.3469807,0.262325685,2426.804105,4.810181888
,,,,,,,,,,,,,,
img (725).JPG,119.0235989,0.235917336,141.2681394,0.280008363,146.2955438,0.289973209,125.2617726,0.248282055,141.6966146,0.280857646,123.3006021,0.244394808,2611.143042,5.175561118
,,,,,,,,,,,,,,
img (727).JPG,116.2223525,0.23036497,144.1167378,0.285654586,150.7626462,0.298827478,106.18663,0.210473109,146.0232833,0.28943356,132.7662538,0.263156729,2324.731918,4.60786404
,,,,,,,,,,,,,,
img (730).JPG,107.524033,0.213123983,130.695905,0.259053079,148.329834,0.294005387,103.0767975,0.204309092,144.6981035,0.286806914,155.9961957,0.309200925,2345.619036,4.649264511
,,,,,,,,,,,,,,
img (732).JPG,102.4438496,0.203054523,136.4086459,0.270376334,131.351701,0.260352936,103.1362009,0.204426836,146.2194463,0.289822376,137.3649972,0.272271923,2015.040082,3.994022132
,,,,,,,,,,,,,,
img (734).JPG,107.3687868,0.212816268,148.1347084,0.293618628,158.2554364,0.313678979,106.4762658,0.211047198,154.7538861,0.306738537,159.1578286,0.315467616,2264.134742,4.487754041
,,,,,,,,,,,,,,
img (736).JPG,112.9432516,0.223865446,162.1301735,0.321359117,154.9467834,0.307120879,118.7075327,0.23529086,158.5153879,0.31419423,146.0375364,0.289461812,2349.585973,4.657127401
,,,,,,,,,,,,,,
img (738).JPG,101.572522,0.20132746,151.3956319,0.300082122,152.1461013,0.301569632,115.8330006,0.229593234,148.411708,0.29416767,150.6634408,0.298630842,2376.424921,4.710325028
,,,,,,,,,,,,,,
img (740).JPG,104.3143327,0.206762018,146.6393564,0.290654682,147.7117949,0.292780369,113.384699,0.224740441,160.511725,0.318151181,148.8007469,0.294938786,2480.198799,4.916015808
,,,,,,,,,,,,,,
img (743).JPG,96.41943795,0.191113503,126.0202759,0.249785488,126.1119498,0.249967196,102.1024887,0.20237791,126.0111829,0.249767465,130.3927059,0.258452106,2158.892448,4.279152706
,,,,,,,,,,,,,,
img (745).JPG,107.4094242,0.212896816,159.5259903,0.316197351,149.0323552,0.295397859,113.3587118,0.224688932,145.9661893,0.289320394,155.8232263,0.308858082,2389.817522,4.736870576
,,,,,,,,,,,,,,
img (747).JPG,106.6751735,0.211441454,144.3536339,0.286124139,142.082284,0.281622084,111.5860633,0.221175356,140.9532393,0.279384198,135.2635985,0.268106729,2228.537107,4.417195771
,,,,,,,,,,,,,,
img (749).JPG,112.9408801,0.223860745,137.7002622,0.272936454,159.502835,0.316151455,116.7513176,0.231413435,143.8001397,0.285027055,135.3232391,0.268224943,2345.27283,4.648578296
,,,,,,,,,,,,,,
